uid,occupation,variant,temp,model,modality,file,wrapper_strict,wrapper_rescued,schema_strict,schema_rescued,safety_strict,safety_rescued,rubric_score,iou,is_manual_stub
93eea469,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/93eea469_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/8b2ab848_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3a55f5ca,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/3a55f5ca_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
9cebf902,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/9cebf902_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
d0cae549,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/d0cae549_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
7dda7be5,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/7dda7be5_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3dfcc5c3,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/3dfcc5c3_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
2e2364b7,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/2e2364b7_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
07080553,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/07080553_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/8b2ab848_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
dc35566b,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/dc35566b_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3a55f5ca,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/3a55f5ca_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
db852c6e,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/db852c6e_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
2e2364b7,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/2e2364b7_v0_t0_0.json,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,0
07080553,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/07080553_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3db6d320,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/3db6d320_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
3dfcc5c3,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/3dfcc5c3_v2_t0_0.json,0.0,1.0,0.0,1.0,0.0,0.0,4.0,,0
93eea469,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/93eea469_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
9cebf902,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/9cebf902_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
dc35566b,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/dc35566b_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
db852c6e,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/db852c6e_v2_t0_5.json,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,0
3dfcc5c3,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/3dfcc5c3_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
d0cae549,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/d0cae549_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
7dda7be5,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/7dda7be5_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3db6d320,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/3db6d320_v2_t0_0.json,0.0,1.0,0.0,1.0,0.0,0.0,5.0,,0
07080553,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/07080553_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/8b2ab848_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/3a55f5ca_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
db852c6e,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/db852c6e_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
9cebf902,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/9cebf902_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
dc35566b,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/dc35566b_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
93eea469,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/93eea469_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
2e2364b7,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/2e2364b7_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
d0cae549,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/d0cae549_v2_t0_5.json,0.0,1.0,0.0,1.0,0.0,0.0,5.0,,0
7dda7be5,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/7dda7be5_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3db6d320,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/3db6d320_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/8b2ab848_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/3a55f5ca_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
db852c6e,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/db852c6e_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
dc35566b,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/dc35566b_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
2e2364b7,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/2e2364b7_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
07080553,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/07080553_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3db6d320,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/3db6d320_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
3dfcc5c3,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/3dfcc5c3_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
93eea469,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/93eea469_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/8b2ab848_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
9cebf902,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/9cebf902_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/3a55f5ca_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
d0cae549,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/d0cae549_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
7dda7be5,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/7dda7be5_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3dfcc5c3,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/3dfcc5c3_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
2e2364b7,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/2e2364b7_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
07080553,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/07080553_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/8b2ab848_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
9cebf902,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/9cebf902_v2_t0_0.json,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,0
dc35566b,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/dc35566b_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/3a55f5ca_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
db852c6e,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/db852c6e_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
93eea469,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/93eea469_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
2e2364b7,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/2e2364b7_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
d0cae549,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/d0cae549_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
7dda7be5,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/7dda7be5_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3db6d320,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/3db6d320_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
93eea469,Paralegals and Legal Assistants,0,0.0,gpt-4,TEXT,gpt-4/93eea469_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
db852c6e,Paralegals and Legal Assistants,2,0.0,gpt-4,TEXT,gpt-4/db852c6e_v2_t0_0.json,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,0
9cebf902,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/9cebf902_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
dc35566b,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/dc35566b_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
3dfcc5c3,Paralegals and Legal Assistants,1,0.0,gpt-4,TEXT,gpt-4/3dfcc5c3_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
d0cae549,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/d0cae549_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
7dda7be5,Paralegals and Legal Assistants,0,0.5,gpt-4,TEXT,gpt-4/7dda7be5_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3db6d320,Paralegals and Legal Assistants,2,0.5,gpt-4,TEXT,gpt-4/3db6d320_v2_t0_5.json,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,0
07080553,Paralegals and Legal Assistants,1,0.5,gpt-4,TEXT,gpt-4/07080553_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
93eea469,Paralegals and Legal Assistants,1,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/93eea469_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/8b2ab848_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3a55f5ca,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/3a55f5ca_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
9cebf902,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/9cebf902_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,0
d0cae549,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/d0cae549_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
7dda7be5,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/7dda7be5_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
3dfcc5c3,Paralegals and Legal Assistants,0,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/3dfcc5c3_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
2e2364b7,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/2e2364b7_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
07080553,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/07080553_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/8b2ab848_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
dc35566b,Paralegals and Legal Assistants,1,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/dc35566b_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/3a55f5ca_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
db852c6e,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/db852c6e_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
2e2364b7,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/2e2364b7_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
07080553,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/07080553_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3db6d320,Paralegals and Legal Assistants,1,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/3db6d320_v1_t0_5.json,1.0,1.0,0.0,0.0,0.0,0.0,,,0
3dfcc5c3,Paralegals and Legal Assistants,2,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/3dfcc5c3_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
93eea469,Paralegals and Legal Assistants,0,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/93eea469_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
9cebf902,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/9cebf902_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
dc35566b,Paralegals and Legal Assistants,2,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/dc35566b_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
db852c6e,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/db852c6e_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
3dfcc5c3,Paralegals and Legal Assistants,1,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/3dfcc5c3_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
d0cae549,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/d0cae549_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
7dda7be5,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/7dda7be5_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3db6d320,Paralegals and Legal Assistants,2,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/3db6d320_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
07080553,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/07080553_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/8b2ab848_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/3a55f5ca_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
db852c6e,Paralegals and Legal Assistants,0,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/db852c6e_v0_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
9cebf902,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/9cebf902_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
dc35566b,Paralegals and Legal Assistants,0,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/dc35566b_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
93eea469,Paralegals and Legal Assistants,2,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/93eea469_v2_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
2e2364b7,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/2e2364b7_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
d0cae549,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/d0cae549_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
7dda7be5,Paralegals and Legal Assistants,2,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/7dda7be5_v2_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,5.0,,0
3db6d320,Paralegals and Legal Assistants,0,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/3db6d320_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
8b2ab848,Paralegals and Legal Assistants,0,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/8b2ab848_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
3a55f5ca,Paralegals and Legal Assistants,0,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/3a55f5ca_v0_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
db852c6e,Paralegals and Legal Assistants,1,0.5,gpt-4-turbo,TEXT,gpt-4-turbo/db852c6e_v1_t0_5.json,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,0
dc35566b,Paralegals and Legal Assistants,1,0.0,gpt-4-turbo,TEXT,gpt-4-turbo/dc35566b_v1_t0_0.json,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,0
